path	lane	origin
packages/core/debt/applyRolloverPayment.ts	A	fix-churn
packages/core/debt/bnplInstallment.ts	A	fix-churn
packages/core/debt/bnplPayoffPace.ts	A	stale-read
packages/core/debt/bnplProviders.ts	A	stale-read
packages/core/debt/bnplSchedule.ts	A	fix-churn
packages/core/debt/buildAmortizationSchedule.ts	A	stale-read
packages/core/debt/buildPaydayCaptureItems.ts	A	stale-read
packages/core/debt/buildPayoffTrajectory.ts	A	stale-read
packages/core/debt/bulkMarkRequired.ts	A	stale-read
packages/core/debt/calculateMonthlyInterest.ts	A	stale-read
packages/core/debt/cannotAmortize.ts	A	stale-read
packages/core/debt/computeCycleDelta.ts	A	stale-read
packages/core/debt/computeDrift.ts	A	stale-read
packages/core/debt/computeInterestSaved.ts	A	stale-read
packages/core/debt/computeMilestones.ts	A	stale-read
packages/core/debt/computeStreak.ts	A	stale-read
packages/core/debt/debtPrefillFromExpense.ts	A	first-look
packages/core/debt/deriveRequiredActionView.ts	A	fix-churn
packages/core/debt/extraPaymentPlan.ts	A	stale-read
packages/core/debt/getDebtsWithDisplayBalances.ts	A	stale-read
packages/core/debt/mergeCompletedAction.ts	A	stale-read
packages/core/debt/originalBalanceHighWater.ts	A	stale-read
packages/core/debt/parseDebtFormValues.ts	A	stale-read
packages/core/debt/projectCurrentBalance.ts	A	stale-read
packages/core/debt/projectDebtPayoff.ts	A	stale-read
packages/core/debt/reconcileAutopay.ts	A	stale-read
packages/core/debt/reconcileGoalAmount.ts	A	stale-read
packages/core/debt/selectActiveRecommendedActions.ts	A	stale-read
packages/core/debt/shouldPromptPaydayCapture.ts	A	stale-read
packages/core/debt/testAmortizationSchedule.ts	A	stale-read
packages/core/debt/testApplyPaydayCapture.ts	A	stale-read
packages/core/debt/testBnplInstallment.ts	A	fix-churn
packages/core/debt/testBnplSchedule.ts	A	stale-read
packages/core/debt/testBuildPayoffTrajectory.ts	A	stale-read
packages/core/debt/testBulkMarkRequired.ts	A	stale-read
packages/core/debt/testComputeCycleDelta.ts	A	stale-read
packages/core/debt/testComputeDrift.ts	A	fix-churn
packages/core/debt/testComputeInterestSaved.ts	A	stale-read
packages/core/debt/testComputeMilestones.ts	A	stale-read
packages/core/debt/testComputeStreak.ts	A	stale-read
packages/core/debt/testDebtProjection.ts	A	stale-read
packages/core/debt/testDeriveRequiredActionView.ts	A	stale-read
packages/core/debt/testFreedMinimumRoll.ts	A	stale-read
packages/core/debt/testGetDebtsWithDisplayBalances.ts	A	stale-read
packages/core/debt/testGoalReconciliation.ts	A	stale-read
packages/core/debt/testOriginalBalanceHighWater.ts	A	stale-read
packages/core/debt/testParseDebtFormValues.ts	A	stale-read
packages/core/debt/testPaydayCapture.ts	A	stale-read
packages/core/debt/testProjectCurrentBalance.ts	A	fix-churn
packages/core/debt/testProjectionAccuracy.ts	A	stale-read
packages/core/debt/testReconcileAutopay.ts	A	stale-read
packages/core/debt/testSelectActiveRecommendedActions.ts	A	stale-read
packages/core/debt/testShouldPromptPaydayCapture.ts	A	stale-read
packages/core/engine/allocatePaycheck.ts	A	fix-churn
packages/core/engine/emergencyFund.ts	A	stale-read
packages/core/engine/recommendedActions.ts	A	stale-read
packages/core/engine/testAllocation.ts	A	fix-churn
packages/core/engine/testExpenseReserve.ts	A	stale-read
packages/core/forecast/getForecastStatus.ts	A	stale-read
packages/core/forecast/projectForecast.ts	A	stale-read
packages/core/forecast/types.ts	A	stale-read
packages/core/guardian/affordability.ts	A	stale-read
packages/core/guardian/buildGuardianBrief.ts	A	fix-churn
packages/core/guardian/calibrationScore.ts	A	stale-read
packages/core/guardian/computeState.ts	A	stale-read
packages/core/guardian/holdbackComposition.ts	A	stale-read
packages/core/guardian/notificationDecision.ts	A	stale-read
packages/core/guardian/testAffordability.ts	A	stale-read
packages/core/guardian/testBuildGuardianBrief.ts	A	fix-churn
packages/core/guardian/testCalibrationScore.ts	A	stale-read
packages/core/guardian/testComputeState.ts	A	stale-read
packages/core/guardian/testGuardianPartition.ts	A	fix-churn
packages/core/guardian/testNotificationDecision.ts	A	stale-read
packages/core/history/buildCycleSnapshot.ts	A	stale-read
packages/core/history/selectVisibleHistory.ts	A	stale-read
packages/core/imports/debtCsv.ts	A	off-surface
packages/core/imports/testDebtCsv.ts	A	off-surface
packages/core/income/suggestLean.ts	A	fix-churn
packages/core/income/testSuggestLean.ts	A	fix-churn
packages/core/insights/buildSmartInsights.ts	A	stale-read
packages/core/obligations/classifyDeferability.ts	A	stale-read
packages/core/obligations/effectiveObligationAmount.ts	A	stale-read
packages/core/obligations/testClassifyDeferability.ts	A	stale-read
packages/core/obligations/testEffectiveObligationAmount.ts	A	stale-read
packages/core/payCycle/cyclesPerYear.ts	A	stale-read
packages/core/payCycle/getNextPaycheckDate.ts	A	stale-read
packages/core/payCycle/payCyclesPerMonth.ts	A	stale-read
packages/core/payCycle/rollPaydayToFuture.ts	A	stale-read
packages/core/payCycle/testPayCycle.ts	A	stale-read
packages/core/payCycle/testPayCyclesPerMonth.ts	A	stale-read
packages/core/payCycle/testRollPaydayToFuture.ts	A	stale-read
packages/core/recovery/buildRecoveryPlan.ts	A	stale-read
packages/core/recovery/testBuildRecoveryPlan.ts	A	stale-read
packages/core/recurrence/rolloverPayCycle.ts	A	stale-read
packages/core/recurrence/testRolloverDueDates.ts	A	stale-read
packages/core/scan/parseStatementText.ts	A	off-surface
packages/core/scan/testParseStatementText.ts	A	neighbour
packages/core/storage/debtPlannerStorage.ts	A	stale-read
packages/core/testing/assertNumeric.ts	D	instrument
packages/core/testing/runRegressionTests.ts	D	instrument
packages/core/testing/seedPlannerState.ts	A	s0-first-look
packages/core/testing/simSmokeSeed.ts	A	s0-first-look
packages/core/testing/testAbuseScenarios.ts	D	instrument
packages/core/testing/testAprMath.ts	A	s0-first-look
packages/core/testing/testCadenceIdentity.ts	A	s0-first-look
packages/core/testing/testDebtMathRegression.ts	D	instrument
packages/core/testing/testDemoModeSeed.ts	A	s0-first-look
packages/core/testing/testEngineFuzz.ts	A	neighbour
packages/core/testing/testFinalLaunchRegression.ts	D	instrument
packages/core/testing/testForecastRegression.ts	D	instrument
packages/core/testing/testFullAppRegression.ts	A	s0-first-look
packages/core/testing/testMultiCycleTimelineRegression.ts	D	instrument
packages/core/testing/testPayCycleHistoryRegression.ts	A	neighbour
packages/core/testing/testPlannerStateHardening.ts	D	instrument
packages/core/testing/testRecommendedActionsRegression.ts	D	instrument
packages/core/testing/testSafeStorage.ts	A	s0-first-look
packages/core/testing/testStressScenarios.ts	A	s0-first-look
packages/core/testing/testSubscriptionGating.ts	D	instrument
packages/core/testing/testTextDateDoors.ts	D	instrument
packages/core/testing/testTimelineRegression.ts	D	instrument
packages/core/testing/testV11Regression.ts	D	instrument
packages/core/timeline/buildMultiCycleTimeline.ts	A	fix-churn
packages/core/timeline/buildTimelineItems.ts	A	fix-churn
packages/core/types/livingExpense.ts	A	stale-read
packages/core/types/recurrence.ts	A	stale-read
packages/core/utils/addMonths.ts	A	stale-read
packages/core/utils/amountField.ts	A	stale-read
packages/core/utils/dayBefore.ts	A	stale-read
packages/core/utils/formatCurrency.ts	A	stale-read
packages/core/utils/formatDisplayAmount.ts	A	stale-read
packages/core/utils/localDate.ts	A	fix-churn
packages/core/utils/money.ts	A	stale-read
packages/core/utils/percentComplete.ts	A	first-look
packages/core/utils/plural.ts	A	stale-read
packages/core/utils/testAddMonths.ts	A	stale-read
packages/core/utils/testAmountField.ts	A	stale-read
packages/core/utils/testLocalDate.ts	A	stale-read
packages/core/utils/updateById.ts	A	first-look
scripts/__fixtures__/prove-guards-deadserver-probe.mjs	D	off-surface
scripts/__fixtures__/prove-guards-persist-probe.mjs	D	off-surface
scripts/audit-route.ts	D	instrument
scripts/audit-sublanes.ts	D	instrument
scripts/check-amount-collapse.ts	D	instrument
scripts/check-cap-literals.ts	D	instrument
scripts/check-conflict-markers.ts	D	instrument
scripts/check-contrast.ts	D	neighbour
scripts/check-finding-guards.ts	D	instrument
scripts/check-fixture-dates.ts	D	instrument
scripts/check-pass-coverage.ts	D	instrument
scripts/check-rounding.ts	D	s0-first-look
scripts/check-runner-completeness.ts	D	instrument
scripts/check-sandbox-writes.ts	D	instrument
scripts/check-store-id-writes.ts	D	instrument
scripts/check-trust-claims.ts	D	instrument
scripts/collect-lane-diagnostics.mjs	D	s0-first-look
scripts/compare-ios-screenshots.mjs	D	s0-first-look
scripts/conform-app-preview.sh	D	s0-first-look
scripts/finding-guards.json	D	instrument
scripts/gate-scan-floors.json	D	instrument
scripts/lib/guardBuckets.ts	D	s0-first-look
scripts/lib/importGraph.ts	D	s0-first-look
scripts/lib/moneyClaim.ts	D	instrument
scripts/maestro-results.mjs	D	instrument
scripts/make-cutover-backups.ts	D	instrument
scripts/preflight-xcuitest-target.ts	D	s0-first-look
scripts/prove-guards.ts	D	instrument
scripts/record-reads.ts	D	instrument
scripts/run-gates.ts	D	instrument
scripts/surface-coverage.s0.json	D	off-surface
scripts/surface-coverage.s1.json	D	off-surface
scripts/surface-coverage.s2.json	D	off-surface
scripts/surface-coverage.s3.json	D	off-surface
scripts/surface-coverage.s4.json	D	off-surface
scripts/surface-coverage.ts	D	instrument
scripts/surface-inventory.ts	D	s0-first-look
scripts/test-conform-assertions.sh	D	s0-first-look
scripts/test-gate-plants.ts	D	instrument
scripts/test-import-graph.ts	D	instrument
