path	lane	origin
packages/core/debt/getDebtsWithDisplayBalances.ts	A	stale-read
packages/core/debt/mergeCompletedAction.ts	A	stale-read
packages/core/debt/originalBalanceHighWater.ts	A	stale-read
packages/core/debt/parseDebtFormValues.ts	A	stale-read
packages/core/debt/projectCurrentBalance.ts	A	fix-churn
packages/core/debt/projectDebtPayoff.ts	A	fix-churn
packages/core/debt/reconcileAutopay.ts	A	stale-read
packages/core/debt/reconcileGoalAmount.ts	A	stale-read
packages/core/debt/selectActiveRecommendedActions.ts	A	stale-read
packages/core/debt/shouldPromptPaydayCapture.ts	A	stale-read
packages/core/debt/testAmortizationSchedule.ts	A	fix-churn
packages/core/debt/testApplyPaydayCapture.ts	A	stale-read
packages/core/debt/testBnplInstallment.ts	A	fix-churn
packages/core/debt/testBnplSchedule.ts	A	stale-read
packages/core/debt/testBuildPayoffTrajectory.ts	A	fix-churn
packages/core/debt/testBulkMarkRequired.ts	A	stale-read
packages/core/debt/testComputeCycleDelta.ts	A	stale-read
packages/core/debt/testComputeDrift.ts	A	fix-churn
packages/core/debt/testComputeInterestSaved.ts	A	fix-churn
packages/core/debt/testComputeMilestones.ts	A	stale-read
packages/core/debt/testComputeStreak.ts	A	stale-read
packages/core/debt/testDebtProjection.ts	A	fix-churn
packages/core/debt/testDeriveRequiredActionView.ts	A	first-look
packages/core/debt/testFreedMinimumRoll.ts	A	fix-churn
packages/core/debt/testGetDebtsWithDisplayBalances.ts	A	stale-read
packages/core/debt/testGoalReconciliation.ts	A	stale-read
packages/core/debt/testOriginalBalanceHighWater.ts	A	stale-read
packages/core/debt/testParseDebtFormValues.ts	A	stale-read
packages/core/debt/testPaydayCapture.ts	A	stale-read
packages/core/debt/testProjectCurrentBalance.ts	A	fix-churn
packages/core/debt/testProjectionAccuracy.ts	A	fix-churn
packages/core/debt/testReconcileAutopay.ts	A	first-look
packages/core/debt/testSelectActiveRecommendedActions.ts	A	stale-read
packages/core/debt/testShouldPromptPaydayCapture.ts	A	stale-read
packages/core/engine/allocatePaycheck.ts	A	fix-churn
packages/core/engine/emergencyFund.ts	A	stale-read
packages/core/engine/recommendedActions.ts	A	stale-read
packages/core/engine/testAllocation.ts	A	stale-read
packages/core/engine/testExpenseReserve.ts	A	stale-read
packages/core/forecast/getForecastStatus.ts	A	stale-read
packages/core/forecast/projectForecast.ts	A	stale-read
packages/core/forecast/types.ts	A	stale-read
packages/core/guardian/affordability.ts	A	stale-read
packages/core/guardian/buildGuardianBrief.ts	A	stale-read
packages/core/guardian/calibrationScore.ts	A	stale-read
packages/core/guardian/computeState.ts	A	stale-read
packages/core/guardian/holdbackComposition.ts	A	stale-read
packages/core/guardian/notificationDecision.ts	A	stale-read
packages/core/guardian/testAffordability.ts	A	stale-read
packages/core/guardian/testBuildGuardianBrief.ts	A	stale-read
packages/core/guardian/testCalibrationScore.ts	A	stale-read
packages/core/guardian/testComputeState.ts	A	stale-read
packages/core/guardian/testGuardianPartition.ts	A	stale-read
packages/core/guardian/testNotificationDecision.ts	A	stale-read
packages/core/history/buildCycleSnapshot.ts	A	stale-read
packages/core/history/selectVisibleHistory.ts	A	stale-read
packages/core/imports/debtCsv.ts	A	neighbour
packages/core/income/suggestLean.ts	A	stale-read
packages/core/income/testSuggestLean.ts	A	stale-read
packages/core/insights/buildSmartInsights.ts	A	stale-read
packages/core/obligations/classifyDeferability.ts	A	stale-read
packages/core/obligations/effectiveObligationAmount.ts	A	stale-read
packages/core/obligations/testClassifyDeferability.ts	A	stale-read
packages/core/obligations/testEffectiveObligationAmount.ts	A	stale-read
packages/core/payCycle/cyclesPerYear.ts	A	stale-read
packages/core/payCycle/getNextPaycheckDate.ts	A	stale-read
packages/core/payCycle/payCyclesPerMonth.ts	A	stale-read
packages/core/payCycle/rollPaydayToFuture.ts	A	stale-read
packages/core/payCycle/testPayCycle.ts	A	stale-read
packages/core/payCycle/testPayCyclesPerMonth.ts	A	stale-read
packages/core/payCycle/testRollPaydayToFuture.ts	A	stale-read
packages/core/recovery/buildRecoveryPlan.ts	A	stale-read
packages/core/recovery/testBuildRecoveryPlan.ts	A	stale-read
packages/core/recurrence/rolloverPayCycle.ts	A	stale-read
packages/core/recurrence/testRolloverDueDates.ts	A	stale-read
packages/core/scan/parseStatementText.ts	A	off-surface
packages/core/scan/testParseStatementText.ts	A	off-surface
packages/core/storage/debtPlannerStorage.ts	A	stale-read
packages/core/testing/runRegressionTests.ts	D	instrument
packages/core/testing/seedPlannerState.ts	A	s0-first-look
packages/core/testing/simSmokeSeed.ts	A	s0-first-look
packages/core/testing/testAbuseScenarios.ts	D	instrument
packages/core/testing/testAprMath.ts	A	s0-first-look
packages/core/testing/testCadenceIdentity.ts	D	instrument
packages/core/testing/testDebtMathRegression.ts	D	instrument
packages/core/testing/testDemoModeSeed.ts	A	s0-first-look
packages/core/testing/testFinalLaunchRegression.ts	A	s0-first-look
packages/core/testing/testForecastRegression.ts	A	s0-first-look
packages/core/testing/testFullAppRegression.ts	D	instrument
packages/core/testing/testMultiCycleTimelineRegression.ts	D	instrument
packages/core/testing/testPlannerStateHardening.ts	A	s0-first-look
packages/core/testing/testRecommendedActionsRegression.ts	A	s0-first-look
packages/core/testing/testSafeStorage.ts	A	s0-first-look
packages/core/testing/testStressScenarios.ts	D	instrument
packages/core/testing/testSubscriptionGating.ts	A	s0-first-look
packages/core/testing/testTimelineRegression.ts	D	instrument
packages/core/testing/testV11Regression.ts	A	s0-first-look
packages/core/timeline/buildMultiCycleTimeline.ts	A	fix-churn
packages/core/timeline/buildTimelineItems.ts	A	fix-churn
packages/core/types/livingExpense.ts	A	stale-read
packages/core/types/recurrence.ts	A	fix-churn
packages/core/utils/addMonths.ts	A	stale-read
packages/core/utils/amountField.ts	A	stale-read
packages/core/utils/dayBefore.ts	A	stale-read
packages/core/utils/formatCurrency.ts	A	fix-churn
packages/core/utils/formatDisplayAmount.ts	A	fix-churn
packages/core/utils/localDate.ts	A	stale-read
packages/core/utils/money.ts	A	stale-read
packages/core/utils/plural.ts	A	stale-read
packages/core/utils/testAddMonths.ts	A	fix-churn
packages/core/utils/testAmountField.ts	A	stale-read
packages/core/utils/testLocalDate.ts	A	stale-read
scripts/audit-route.ts	D	instrument
scripts/audit-sublanes.ts	D	s0-first-look
scripts/begin-gate-run.ts	D	neighbour
scripts/check-cap-literals.ts	D	instrument
scripts/check-conflict-markers.ts	D	instrument
scripts/check-finding-guards.ts	D	instrument
scripts/check-gate-freshness.ts	D	neighbour
scripts/check-gate-sources.ts	D	instrument
scripts/check-money-format.ts	D	instrument
scripts/check-pass-coverage.ts	D	instrument
scripts/check-rounding.ts	D	instrument
scripts/check-runner-completeness.ts	D	instrument
scripts/check-scan-floors.ts	D	instrument
scripts/check-trust-claims.ts	D	instrument
scripts/collect-lane-diagnostics.mjs	D	s0-first-look
scripts/compare-ios-screenshots.mjs	D	s0-first-look
scripts/conform-app-preview.sh	D	s0-first-look
scripts/finding-guards.json	D	instrument
scripts/gate-scan-floors.json	D	instrument
scripts/gateSources.ts	D	instrument
scripts/lib/guardBuckets.ts	D	instrument
scripts/lib/importGraph.ts	D	s0-first-look
scripts/lib/moneyClaim.ts	D	instrument
scripts/lib/verdict.ts	D	instrument
scripts/maestro-results.mjs	D	s0-first-look
scripts/make-cutover-backups.ts	D	instrument
scripts/preflight-xcuitest-target.ts	D	s0-first-look
scripts/prove-guards.ts	D	instrument
scripts/record-reads.ts	D	s0-first-look
scripts/run-gates.ts	D	instrument
scripts/surface-coverage.s0.json	D	off-surface
scripts/surface-coverage.s1.json	D	off-surface
scripts/surface-coverage.ts	D	instrument
scripts/surface-inventory.ts	D	s0-first-look
scripts/test-conform-assertions.sh	D	s0-first-look
scripts/test-gate-plants.ts	D	instrument
scripts/test-import-graph.ts	D	s0-first-look
scripts/write-gate-status.ts	D	neighbour
tests/e2e/planner-empty-state.spec.ts	D	off-surface
